admin1,Jan_rain_min,Jan_rain_max,Jan_rain_mean,Jan_rain_count,Jan_rain_median,year,Feb_rain_min,Feb_rain_max,Feb_rain_mean,Feb_rain_median,Mar_rain_min,Mar_rain_max,Mar_rain_mean,Mar_rain_median,Apr_rain_min,Apr_rain_max,Apr_rain_mean,Apr_rain_median,May_rain_min,May_rain_max,May_rain_mean,May_rain_median,Jun_rain_min,Jun_rain_max,Jun_rain_mean,Jun_rain_median,Jul_rain_min,Jul_rain_max,Jul_rain_mean,Jul_rain_median,Aug_rain_min,Aug_rain_max,Aug_rain_mean,Aug_rain_median,Sep_rain_min,Sep_rain_max,Sep_rain_mean,Sep_rain_median,Oct_rain_min,Oct_rain_max,Oct_rain_mean,Oct_rain_median,Nov_rain_min,Nov_rain_max,Nov_rain_mean,Nov_rain_median,Dec_rain_min,Dec_rain_max,Dec_rain_mean,Dec_rain_median,silt_min,silt_max,silt_mean,silt_count,silt_median,bulkdensity_min,bulkdensity_max,bulkdensity_mean,bulkdensity_median,clay_min,clay_max,clay_mean,clay_median,harvested_area,production_mt,yield_mt_ha,value_ksh
Marsabit,1.692108631,15.93402958,4.017916971,2565,3.361854553,2012,0.604696214,32.55313873,5.128831628,4.794662476,4.137266636,49.28516006,14.99156768,13.73081398,33.42437363,496.1221313,128.0311647,119.5059509,0.59186101,215.8394775,43.38843811,30.47110748,5.62E-09,34.78189087,2.986597489,0.744621933,0,52.43346405,8.500740132,4.534171104,0,48.89983368,4.770279377,2.327848911,1.11E-09,35.26235962,3.024562926,0.926228762,0.134615377,328.5100098,61.8199135,51.76457977,2.677694559,133.7848511,40.28283991,36.87060547,7.022305489,132.3196716,52.3997807,49.8695488,6,37,22.78216554,972477,24,879,1640,1349.497154,1360,10,57,30.2528286,30,,,,
Meru,4.435441494,24.89153481,11.51572336,278,10.23610973,2012,5.149675369,42.86754608,19.2689007,18.34456253,7.640982151,46.01960754,20.04374508,18.97789764,118.2300568,587.6353149,293.5707059,286.4779663,9.260687828,386.5161133,129.0854879,114.2005768,0.002369829,106.0904007,20.80311376,9.950364113,6.42E-11,107.4915314,19.75288051,11.47398758,8.55E-08,128.5722961,25.02099258,12.37724304,1.154567003,78.82191467,13.15329748,4.068775177,62.73618698,372.6711426,203.6719593,194.3413391,63.0026474,493.1011353,223.0150629,208.8734283,38.83960724,292.989624,143.6462315,139.2187195,10,46,25.04633072,98984,25,710,1430,1135.752849,1150,16,84,42.31157561,41,,,,
Migori,10.70996475,40.60011292,22.06937809,139,20.00088501,2012,43.85706711,67.59902954,57.84292449,57.85577774,64.44142151,146.141449,101.2593862,104.9213104,174.4173737,382.801178,275.6691772,265.1671143,137.2287903,291.2208862,201.4316828,204.5205078,60.66612244,230.3021393,130.5198825,123.6268311,15.79349327,110.9586258,47.30113604,39.44710159,27.69674301,127.9148178,69.78986342,65.66078186,28.64644623,258.937561,145.5092738,149.7069397,72.31699371,198.0102386,138.4320762,139.334198,103.095993,246.2256927,151.6659454,147.336792,107.7341003,222.2914124,167.3581666,168.0983124,12,43,24.56447311,36744,25,1050,1420,1248.785325,1250,19,56,35.38237535,35,,,,
Mombasa,6.775736809,12.73445129,10.28166744,14,10.88275909,2012,4.288952827,7.154201508,5.220150539,4.836391449,11.23826694,20.67784882,15.659038,14.65678406,72.48995209,102.2507019,86.49008615,86.8627243,166.1186371,266.5228882,239.874442,251.6437531,54.8248291,76.97361755,65.22837176,65.72845459,54.25238037,73.3795929,64.06497192,65.37217712,52.93893814,88.83699036,67.89249093,66.82048035,38.7862854,69.04650879,54.79354858,55.13705444,129.8238678,209.8345947,157.1919817,155.462738,63.24613953,264.0506897,129.0306571,126.5234985,44.27790833,62.1639595,51.21846226,49.54921722,10,28,19.86055046,3270,20,1230,1520,1381.538226,1390,15,40,27.44342508,28,,,,
Murang'a,6.330482483,32.20100403,13.87839355,110,12.88267899,2012,11.66778183,83.59849548,23.07645375,19.05290985,14.96967888,56.02178955,24.21998402,22.22875977,327.1363831,784.4082031,438.6304688,432.6026306,118.1631165,608.6330566,323.281321,317.8422241,7.876590729,219.2714233,50.7771218,36.92919159,3.943500519,130.9811401,37.75181996,32.49221802,10.33319378,166.503479,56.20729759,43.23490906,7.03512907,60.22951889,26.22232777,24.28917313,66.71109009,371.503418,173.9821733,169.995636,146.3112946,350.5809326,193.5340021,184.8051147,82.94682312,222.4768524,146.6821378,149.4126282,11,57,24.01737076,35980,24,655,1460,1110.816231,1120,23,73,47.12445803,48,,,,
Nairobi,6.808433056,21.75419807,11.89482956,40,11.35963345,2012,12.449893,19.61500168,15.19496613,15.26563644,18.59987259,33.06913757,24.50297394,23.88772583,259.388092,465.1682129,356.42146,351.0552979,108.7927628,278.2979126,196.8936157,192.8138123,9.859873772,50.85798264,30.33357544,29.92953873,1.60817802,24.47611618,11.93744431,12.05582047,3.70156765,42.53551102,20.33742065,21.74593735,7.347656727,22.89256668,16.3219162,17.21769714,43.0790329,141.4192505,82.31782227,83.06900024,126.7501068,247.9670868,170.3532837,160.6564941,139.8376007,237.1137085,182.6815063,182.5480042,15,31,22.96068725,10302,23,989,1430,1247.958552,1260,25,61,42.15074743,42,,,,
Nandi,6.796290874,24.48171043,12.14027463,131,11.0271492,2012,7.285617828,55.61917877,22.13163093,18.78698921,33.27300262,125.5586243,61.06660007,57.63843155,255.5742493,403.8467712,335.2273676,333.5618896,122.0077209,298.2593384,217.1192748,220.8348389,110.2476807,298.7667542,208.8169728,203.6062622,90.15359497,215.9845581,150.4536617,153.2893982,127.5789337,285.2466125,225.0858033,229.638092,205.1694489,400.0037842,283.4723581,274.4392395,101.5289078,285.1198425,193.1871422,193.3405151,73.52128601,255.2518616,160.6259393,155.6897278,66.60597229,249.9756165,144.8706763,141.5863342,15,33,25.46049221,40511,26,892,1320,1135.68374,1130,24,51,40.80657105,41,,,,
Narok,6.166883469,38.34712219,17.59268601,659,16.74072266,2012,22.97500801,85.64109039,41.02784166,40.22476196,26.78096962,145.3657532,78.39411039,73.34894562,213.427597,564.7564087,320.9622534,311.4108887,47.38156891,282.5021057,134.8104609,128.2774353,2.778130054,214.4286804,74.53552376,66.67368317,0.099981777,199.0492249,47.76763444,33.59202576,4.63E-10,210.3370209,76.11884128,76.8714447,0.000123397,215.3081818,60.98000047,43.60905457,10.43383503,229.0367584,80.69403215,76.09261322,57.21595764,215.9307861,119.4676238,119.2503128,76.07862854,261.6470947,150.8558896,145.5169983,13,48,28.763124,250000,29,866,1520,1214.57664,1230,19,53,33.066012,33,,,,
Nyamira,13.52085686,23.68092918,16.77737029,46,16.84342957,2012,32.71948624,64.08312988,44.78297491,44.2205658,107.3069305,141.7010193,119.6778193,117.7723846,260.8967285,493.9091492,391.1257218,398.3537903,131.8343201,249.6001587,197.0211447,204.3384705,158.1714172,295.0325317,223.5281505,228.0622711,84.9187088,158.9310608,130.3175633,137.9437103,113.0835724,183.5545654,145.4430622,145.0603027,138.967453,319.7821655,230.8814538,231.8274536,106.4214554,208.4972839,156.3665825,161.0836182,146.2609406,308.1726379,218.4321077,214.1411438,146.9013367,248.521225,195.9560122,202.1902466,16,44,25.17182555,12955,25,487,1350,1107.933771,1100,30,51,41.25171748,41,,,,
Nyandarua,6.509628296,32.20100403,15.40817655,147,15.38821411,2012,13.69871712,83.59849548,35.58023092,33.42008972,20.76694298,86.89459229,38.4990633,34.55653763,146.2329712,784.4082031,317.6228741,296.1243896,117.3590698,573.335144,280.2843325,248.9093933,35.33437347,219.2714233,101.0585539,99.9932785,10.71397209,272.2394714,141.0088223,131.8130035,19.04186249,193.1625061,118.0075468,123.0186462,10.09973145,148.1393738,75.30885284,75.19142151,36.82171631,371.503418,149.5780719,135.8109131,33.50182343,350.5809326,87.20590189,65.87107849,29.13817024,222.4768524,84.46192735,76.56127167,17,51,30.6110968,46572,30,771,1320,1131.15417,1140,23,52,38.05960663,38,,,,
Nyeri,7.984288216,34.02776337,21.33027958,143,21.81235313,2012,10.89811325,67.26585388,31.02951541,27.56772232,14.44338989,78.94519043,32.02497746,28.54645538,125.7054901,522.6502686,322.6276224,327.9444275,69.82479095,596.6265259,317.6172421,319.2598877,19.42784882,145.8031311,70.16466346,60.64168549,22.89320755,176.4834137,76.92928458,71.29331207,14.0006752,166.8818359,82.91404884,76.04393768,16.70485115,86.81757355,40.04612721,34.20158386,62.69770432,314.9377136,174.2971755,166.7101746,51.41187286,249.6809082,128.7728639,125.2540588,33.88012695,194.730957,108.5956007,111.9420471,17,39,26.39762461,47487,26,729,1370,1111.136353,1120,24,59,39.75397477,39,,,,
Samburu,1.273662806,14.81408024,4.987652422,773,5.129327297,2012,1.532233,32.79234314,9.750696101,8.525445938,4.11232996,43.72611237,11.79717947,11.05967808,57.67679596,343.7913818,171.5232455,168.4843292,1.020673156,270.776947,71.85311388,60.0398941,1.18E-08,112.5988083,21.10021704,11.01605988,0,166.2463684,32.17837615,17.36753845,0,150.5077515,25.87967436,14.21341801,6.97E-09,86.51933289,9.668697066,1.651985407,6.36E-08,318.3811646,94.98976189,85.37101746,1.147205472,129.7178955,54.30707774,50.84886551,23.41301918,168.265564,82.93043034,77.29084778,11,34,20.82062537,296179,20,902,1550,1326.963384,1350,15,47,27.94953052,27,,,,
Siaya,7.40566349,22.75039101,13.37721954,148,12.48037529,2012,26.13426971,57.06837463,37.61237067,36.9367218,54.97958374,99.40460968,78.17135373,77.5437851,207.7762756,330.2307129,269.0613387,272.3457031,142.7424927,421.6586914,214.1315192,197.5810852,84.59288788,303.0691528,161.9436761,150.6887207,41.02674866,148.6137085,83.19602513,76.50200653,41.98162842,185.3024445,104.0995566,96.19384766,56.54380798,325.5834656,187.4836888,173.4638367,66.86444092,241.4750366,146.4710198,137.2848358,109.4412994,280.0291138,185.8365841,173.8989258,188.0467529,265.1781006,227.3244035,228.3619995,12,32,21.91789233,35831,22,1020,1410,1257.963663,1260,16,62,40.63927884,41,,,,
Taita Taveta,1.36580646,15.6417675,7.353906717,628,6.754027367,2012,4.501615524,45.76309967,15.02423212,10.94835663,17.22124863,57.6709404,32.78978404,32.2461853,48.41138077,267.6420593,120.969173,112.9103394,0.968173623,81.94030762,26.90386769,25.50946426,0.116173647,32.76447678,8.836331702,6.446977139,0.094869405,29.74795532,7.81619943,6.406967163,4.139790058,79.61277771,21.41615869,18.81732559,1.716765165,35.19678497,13.96462916,10.61087799,4.398722649,80.15677643,27.76237187,24.34214783,68.61676788,225.4748688,126.8294437,121.6296997,66.56916809,272.6431885,126.7497761,122.5614471,5,33,14.7047078,240792,14,899,1660,1363.642646,1380,14,50,28.41140486,28,,,,
Tana River,0.182500735,11.92297173,5.536085481,1403,5.720249176,2012,0.098613635,16.15235519,7.458559087,6.915353298,0.337563038,50.26535797,16.24498703,14.02771759,0.974363208,142.455658,39.97578292,34.96703339,0.165080845,245.0169067,23.85144556,6.768266201,3.48E-09,59.89760971,12.23480795,5.954708576,0,46.64990997,9.125136426,7.336848259,1.89E-08,115.7273407,10.15670243,6.655430317,0.191495061,35.38414001,11.86257684,12.82347775,2.230339527,98.22401428,30.00766772,25.54493332,1.875837088,378.3878784,136.7821298,128.0775299,1.557006359,148.1515656,92.10713649,95.57318878,8,34,18.65968818,551027,18,1190,1630,1422.983629,1420,11,60,29.4725195,29,,,,
Tharaka-Nithi,5.06645298,24.89153481,9.703229777,120,8.375476837,2012,5.455009937,36.07538223,15.05628153,13.75946999,8.710725784,42.42550659,18.92810465,17.02067947,180.0476227,565.217041,334.7690104,323.1119385,19.43997002,386.5161133,139.3751628,126.7251129,2.016565323,80.02968597,16.02792155,5.223491669,1.754368782,86.03639984,19.24858805,9.535193443,0.082193933,98.86916351,21.28010254,11.54040527,0.773655474,77.58415985,10.5754954,2.229432583,89.70198059,339.5799561,188.8115072,181.603363,163.45961,356.5420837,252.8081543,256.8074951,96.99629974,208.5557251,133.5495443,127.3663483,10,50,19.33271969,36938,18,709,1480,1221.173426,1230,12,63,38.41642753,37,,,,
Trans Nzoia,4.888773918,15.40336609,7.822224575,113,7.440963268,2012,11.98375988,37.88176727,20.58648412,19.41887283,23.86215401,63.6693573,38.54070883,38.1645546,218.1579285,356.6320801,278.0878561,279.6837463,202.1230164,374.7196655,281.7143252,278.3815613,89.12302399,210.9720306,149.6749862,145.7665863,138.2734528,216.1525574,173.9857232,172.8339996,144.96698,257.276123,184.0357093,179.6643524,137.8333435,312.7330933,242.791707,242.6525116,105.9365616,300.6011047,184.2158462,176.8800812,65.5233078,246.0454254,128.0412662,119.7867355,49.80567551,107.7864609,82.9772193,82.51997375,17,34,25.77331376,35419,26,778,1400,1116.248115,1120,22,62,42.73409752,44,,,,
Turkana,1.000620127,6.716564178,2.576513084,2075,2.301856041,2012,1.76088953,20.76314926,5.693456796,5.015388489,5.536924839,63.80088806,21.88172628,18.71210289,31.54517937,250.3206024,98.45828313,86.45124817,3.78239584,367.1791382,84.11486446,73.44195557,0.273093343,122.9293671,24.5231363,18.74803162,9.478964806,222.6942444,53.57578313,43.23500061,0.263876051,210.5423584,35.29780873,22.53852844,2.09E-09,86.69445801,14.53225433,7.391999245,1.00E-08,182.7394257,25.83713855,5.714976311,0.373768777,153.661026,26.66121611,22.56168747,19.1550827,99.52526855,50.31783886,47.46393967,7,36,22.93463901,662031,24,962,1610,1373.47961,1380,10,48,28.3776228,28,,,,
Uasin Gishu,5.327116013,11.08380699,7.698366699,150,7.51436758,2012,7.285617828,25.97238541,12.70659342,11.98482704,31.87588501,68.0291748,43.62369792,42.90561676,224.1018372,401.3056641,298.0764583,296.3505554,172.9411926,465.4439087,257.9630208,240.5971069,75.83042145,253.4841614,147.9755078,145.2332764,143.9965515,215.9845581,175.2898438,175.9450684,127.9686127,266.6549988,191.4186328,190.5195465,126.4210892,317.500061,197.9564323,193.6043091,88.63799286,234.6007385,142.449362,133.9203033,58.92882919,174.4113007,105.1637044,103.8407364,66.60597229,159.1461639,108.4349349,106.4059601,17,35,25.654034,48525,25,990,1360,1130.39085,1130,28,53,43.66893354,44,,,,
Vihiga,12.9646244,26.76553917,17.73701061,33,16.67303467,2012,32.82374954,56.12649536,42.35337136,40.92604065,73.04682922,125.5586243,92.5851015,89.75219727,304.4155884,403.8467712,342.7403527,330.2307129,179.9808044,313.4897461,250.2523378,253.5557861,156.0502014,299.8857422,237.0012873,233.6108093,89.35780334,142.0658875,113.9506096,114.7411118,127.5789337,279.1658325,198.3541667,190.207962,242.6337738,400.0037842,304.3001006,299.0180969,171.2866516,261.4728394,205.4333422,193.6513824,188.946106,272.0709839,231.5515211,231.4137115,146.6491852,249.9756165,221.2882487,227.866806,16,32,25.15512195,8200,25,1040,1360,1204.497561,1210,25,50,41.72121951,42,,,,
Wajir,0.32645613,4.759755135,1.987203318,1946,1.867738962,2012,2.112910509,13.03288078,4.582142656,4.185351372,2.572930813,15.20028687,5.536672782,5.012174606,36.36743164,194.2373199,99.7912545,94.53353882,0.506562769,84.36720276,31.95715972,32.76472473,1.13E-08,7.90698719,1.722765147,1.282688618,6.58E-13,15.25299358,3.602976157,3.185503006,1.23E-08,12.4705143,2.531100454,2.169273376,0.264309227,13.19140148,3.239293944,2.48960495,8.457579613,147.4157715,55.77865252,54.66770172,2.72164917,134.5089264,47.43978433,46.1634903,3.232419014,50.22838593,16.2820449,14.05821609,9,34,21.44268863,781782,22,1120,1590,1438.754108,1440,11,48,27.19332244,27,,,,
West Pokot,2.08638978,10.94669247,4.589897704,362,4.252096176,2012,3.196493626,30.63545227,12.2326215,10.85622597,7.29354763,68.33174896,25.40410264,22.81018829,73.78751373,329.237793,215.3263122,213.5162201,77.68232727,445.7487488,225.9969354,220.6876221,16.48933029,157.5371704,75.16838959,65.3263092,31.25705338,205.9902649,126.7201852,133.4637146,39.195961,250.0207367,120.1486749,116.3519669,1.004763484,270.8855286,100.275164,88.84303284,2.676473856,340.7710266,133.415066,130.8247223,5.732404709,161.9094238,72.47401049,71.72960663,19.1550827,105.4460831,57.4094009,54.2849884,12,34,23.01619475,125658,23,796,1560,1279.628834,1280,16,51,31.05472791,30,,,,
Nakuru,4.063028812,19.65549469,10.92987465,317,11.0128479,2012,12.43011856,46.05023575,27.96802605,27.29229927,20.76694298,87.40536499,41.07530622,38.24990845,149.8526611,473.265625,280.9842764,277.8801575,95.00563049,385.1359253,220.5397033,217.7009125,11.3579874,238.5359192,90.88563437,88.84384155,0.532120228,272.2394714,127.6775557,144.2593231,1.160621166,238.7225952,117.1035588,120.0907745,8.50280571,290.9294739,94.98735706,93.58081818,18.30086136,273.9150391,114.7242335,114.4067383,32.3692627,174.7969513,83.36080442,75.81093597,45.79096985,194.947525,90.1814373,85.60424042,16,46,29.77398128,104248,30,841,1400,1114.725347,1130,16,51,33.60073095,33,,,,
Baringo,9.345872879,68.55307007,32.04041806,420,31.64928055,2013,3.318845749,21.44636345,9.74549328,8.671442032,56.11105728,237.668335,111.715718,106.782608,102.6309586,480.1780396,236.3470982,212.5552063,43.95168304,279.3663635,137.540625,132.7023773,38.96718597,195.729126,103.1202102,99.71623993,50.38826752,343.9981079,159.8802083,152.2601318,50.18824005,249.7574921,146.0420945,144.3974304,20.60924911,160.1200409,86.37574405,82.97702026,1.624983549,177.8004913,66.0773112,64.9230423,4.040389538,200.1963196,80.76892671,74.89279175,26.3674736,198.5606384,82.77472098,77.73557281,16,42,26.09324772,151682,26,931,1540,1241.430888,1230,18,60,35.21500903,35,,,,
Bomet,45.44295502,108.9948425,64.24207415,112,63.67626572,2013,24.9649086,119.5239258,54.18387277,55.07733917,131.8490143,291.6530151,191.5552107,184.7966003,272.7740479,456.2122498,344.4097726,348.6333008,70.10616302,210.9425354,137.2791922,142.7509766,62.09768295,201.1562195,111.9551653,100.6932831,36.5951004,181.0810242,80.55861119,68.76885986,62.2017746,241.8092651,128.0831212,113.5063171,79.88532257,220.1825562,143.85369,140.8787537,36.7156601,174.0069885,91.50155204,81.74291992,76.35057831,170.274704,118.7109201,116.9958954,95.74927521,175.2336121,138.235308,139.0065155,17,36,26.43265014,34885,27,883,1370,1152.181855,1150,25,51,38.39177297,38,,,,
Bungoma,37.68344498,63.09715271,48.70025772,133,47.65854645,2013,14.07214546,43.49390411,26.84951576,26.4613533,148.4938049,297.1309814,214.1915531,221.1644135,224.7609863,415.0794067,300.3176104,301.53302,138.6852264,248.8334656,193.1064527,191.5671997,94.42785645,160.5831757,118.8108553,118.5634766,100.688591,193.0641937,138.2728795,139.8316498,143.4877319,269.042511,196.8554688,201.6026154,168.0683594,303.5508728,231.7942904,231.6146851,102.3647308,254.2927551,178.4438146,176.3104858,63.85900116,185.8220673,119.9828991,115.938446,56.98141479,132.3805389,86.95440995,86.43493652,17,37,24.60315799,43002,24,807,1300,1124.925445,1130,22,50,38.55492768,39,,,,
Busia,38.31825256,71.73181915,51.29259699,88,50.58192444,2013,27.87880135,78.5876236,45.56741333,46.51859283,159.0921173,242.4434662,204.2523082,213.0127258,245.1273193,341.9893799,295.837358,295.2038574,117.5479889,225.8631592,177.4115767,178.0194092,46.54814148,129.7770386,91.67420543,96.12623596,21.825634,119.9086914,74.55669611,75.33792114,39.92370224,172.65242,121.8702282,128.4261475,71.23747253,247.8998566,194.0632324,211.8927155,62.00180817,204.3699036,153.4700595,164.8074188,68.11231232,149.9063873,109.3803045,110.3751831,43.7460289,135.4872589,97.08152077,99.31468201,12,33,22.26631745,24054,22,1030,1390,1224.442504,1220,22,55,39.84692775,40,,,,
Elgeyo-Marakwet,17.37593079,78.92597961,48.12294654,146,49.19842529,2013,5.643095016,29.88916016,19.07626217,19.55175018,85.8511734,237.668335,139.868445,135.7202606,172.354248,458.8493347,292.4176744,276.3873901,111.2127686,279.3663635,185.9691246,185.6017761,68.56565857,195.729126,124.4146511,126.6019745,113.9585266,327.2461548,175.9026381,159.4186859,103.1072922,340.020874,200.4097282,199.669342,78.68712616,213.0923157,132.7710563,130.1448822,53.23643494,284.153595,140.384177,138.5636902,48.54596329,206.7963409,123.121281,122.9049225,42.38176346,198.5606384,84.99067583,70.01584625,15,36,25.89124379,43078,26,888,1500,1175.92683,1160,21,55,38.09206556,38,,,,
Embu,10.73364258,65.38371277,24.30055191,132,21.25164604,2013,4.488295555,24.29824448,8.766174316,8.080950737,103.4123688,183.0442505,130.7552083,128.3540039,217.2827759,515.7960205,341.8355824,329.9058838,14.16547012,97.17491913,40.07415217,35.17770386,0.995348573,72.1104126,14.70791071,8.903881073,2.369090557,81.2893219,20.15316125,12.87578583,1.134473801,69.76119995,19.24541497,13.12322712,5.338289261,83.84017944,19.56886245,14.0329113,17.73568726,111.6378632,43.75058076,35.31639862,103.5929413,303.809082,174.3803415,159.0486145,43.27272797,126.7063904,73.10460316,71.82265472,11,39,19.60412876,39576,18,742,1440,1198.544572,1230,12,66,39.14913079,38,,,,
